state_code,date,value,state_name,latitude,longitude
ND,1947-01-01,12.36054794520548,North Dakota,47.650589,100.437012
ND,1948-01-01,12.247267759562842,North Dakota,47.650589,100.437012
ND,1949-01-01,12.533972602739725,North Dakota,47.650589,100.437012
ND,1950-01-01,12.517260273972603,North Dakota,47.650589,100.437012
ND,1951-01-01,13.651232876712328,North Dakota,47.650589,100.437012
ND,1952-01-01,10.893715846994535,North Dakota,47.650589,100.437012
ND,1953-01-01,13.07150684931507,North Dakota,47.650589,100.437012
ND,1954-01-01,12.685479452054794,North Dakota,47.650589,100.437012
ND,1955-01-01,13.012876712328767,North Dakota,47.650589,100.437012
ND,1956-01-01,12.371038251366121,North Dakota,47.650589,100.437012
ND,1957-01-01,14.586575342465755,North Dakota,47.650589,100.437012
ND,1958-01-01,9.885753424657535,North Dakota,47.650589,100.437012
ND,1959-01-01,11.47068493150685,North Dakota,47.650589,100.437012
ND,1960-01-01,11.486612021857924,North Dakota,47.650589,100.437012
ND,1961-01-01,10.01095890410959,North Dakota,47.650589,100.437012
ND,1962-01-01,14.315616438356164,North Dakota,47.650589,100.437012
ND,1963-01-01,14.953150684931506,North Dakota,47.650589,100.437012
ND,1964-01-01,13.040163934426229,North Dakota,47.650589,100.437012
ND,1965-01-01,14.164657534246576,North Dakota,47.650589,100.437012
ND,1966-01-01,12.697808219178082,North Dakota,47.650589,100.437012
ND,1967-01-01,11.277260273972603,North Dakota,47.650589,100.437012
ND,1968-01-01,13.559289617486339,North Dakota,47.650589,100.437012
ND,1969-01-01,13.103013698630138,North Dakota,47.650589,100.437012
ND,1970-01-01,13.491506849315067,North Dakota,47.650589,100.437012
ND,1971-01-01,14.299452054794521,North Dakota,47.650589,100.437012
ND,1972-01-01,12.943715846994534,North Dakota,47.650589,100.437012
ND,1973-01-01,12.447945205479453,North Dakota,47.650589,100.437012
ND,1974-01-01,11.769315068493151,North Dakota,47.650589,100.437012
ND,1975-01-01,15.015068493150684,North Dakota,47.650589,100.437012
ND,1976-01-01,10.33551912568306,North Dakota,47.650589,100.437012
ND,1977-01-01,14.630684931506849,North Dakota,47.650589,100.437012
ND,1978-01-01,11.97917808219178,North Dakota,47.650589,100.437012
ND,1979-01-01,11.293698630136985,North Dakota,47.650589,100.437012
ND,1980-01-01,12.172677595628414,North Dakota,47.650589,100.437012
ND,1981-01-01,12.290684931506851,North Dakota,47.650589,100.437012
ND,1982-01-01,15.43013698630137,North Dakota,47.650589,100.437012
ND,1983-01-01,12.706849315068494,North Dakota,47.650589,100.437012
ND,1984-01-01,12.168579234972677,North Dakota,47.650589,100.437012
ND,1985-01-01,13.072602739726028,North Dakota,47.650589,100.437012
ND,1986-01-01,15.087945205479453,North Dakota,47.650589,100.437012
ND,1987-01-01,12.877260273972603,North Dakota,47.650589,100.437012
ND,1988-01-01,10.701366120218578,North Dakota,47.650589,100.437012
ND,1989-01-01,12.904109589041095,North Dakota,47.650589,100.437012
ND,1990-01-01,11.756164383561643,North Dakota,47.650589,100.437012
ND,1991-01-01,15.061369863013697,North Dakota,47.650589,100.437012
ND,1992-01-01,11.788524590163936,North Dakota,47.650589,100.437012
ND,1993-01-01,15.904383561643836,North Dakota,47.650589,100.437012
ND,1994-01-01,15.988767123287671,North Dakota,47.650589,100.437012
ND,1995-01-01,16.55369863013699,North Dakota,47.650589,100.437012
ND,1996-01-01,16.31967213114754,North Dakota,47.650589,100.437012
ND,1997-01-01,14.925479452054795,North Dakota,47.650589,100.437012
ND,1998-01-01,16.83890410958904,North Dakota,47.650589,100.437012
ND,1999-01-01,15.91890410958904,North Dakota,47.650589,100.437012
ND,2000-01-01,17.20136612021858,North Dakota,47.650589,100.437012
ND,2001-01-01,14.163561643835616,North Dakota,47.650589,100.437012
ND,2002-01-01,14.487671232876712,North Dakota,47.650589,100.437012
ND,2003-01-01,16.466849315068494,North Dakota,47.650589,100.437012
ND,2004-01-01,16.096994535519126,North Dakota,47.650589,100.437012
ND,2005-01-01,16.87068493150685,North Dakota,47.650589,100.437012
ND,2006-01-01,12.605479452054794,North Dakota,47.650589,100.437012
ND,2007-01-01,16.0427397260274,North Dakota,47.650589,100.437012
ND,2008-01-01,14.751092896174862,North Dakota,47.650589,100.437012
ND,2009-01-01,15.54054794520548,North Dakota,47.650589,100.437012
ND,2010-01-01,18.482191780821918,North Dakota,47.650589,100.437012
ND,2011-01-01,18.529589041095893,North Dakota,47.650589,100.437012
ND,2012-01-01,13.087704918032788,North Dakota,47.650589,100.437012
ND,2013-01-01,18.228219178082192,North Dakota,47.650589,100.437012
ND,2014-01-01,15.823561643835617,North Dakota,47.650589,100.437012
ND,2015-01-01,14.962739726027396,North Dakota,47.650589,100.437012
ND,2016-01-01,17.564754098360655,North Dakota,47.650589,100.437012
ND,2017-01-01,12.524657534246575,North Dakota,47.650589,100.437012
ND,2018-01-01,15.193150684931506,North Dakota,47.650589,100.437012
ND,2019-01-01,17.805205479452052,North Dakota,47.650589,100.437012
ND,2020-01-01,12.810382513661203,North Dakota,47.650589,100.437012
ND,2021-01-01,13.435616438356165,North Dakota,47.650589,100.437012
ND,2022-01-01,16.139285714285712,North Dakota,47.650589,100.437012
NE,1905-01-01,24.987397260273973,Nebraska,41.5,100.0
NE,1906-01-01,21.576712328767123,Nebraska,41.5,100.0
NE,1907-01-01,18.355342465753424,Nebraska,41.5,100.0
NE,1908-01-01,20.70983606557377,Nebraska,41.5,100.0
NE,1909-01-01,21.92986301369863,Nebraska,41.5,100.0
NE,1910-01-01,15.988219178082192,Nebraska,41.5,100.0
NE,1911-01-01,20.67095890410959,Nebraska,41.5,100.0
NE,1912-01-01,18.414207650273227,Nebraska,41.5,100.0
NE,1913-01-01,17.845479452054796,Nebraska,41.5,100.0
NE,1914-01-01,20.552876712328768,Nebraska,41.5,100.0
NE,1915-01-01,24.10767123287671,Nebraska,41.5,100.0
NE,1916-01-01,17.274863387978144,Nebraska,41.5,100.0
NE,1917-01-01,16.518082191780824,Nebraska,41.5,100.0
NE,1918-01-01,19.754246575342467,Nebraska,41.5,100.0
NE,1919-01-01,23.310136986301373,Nebraska,41.5,100.0
NE,1920-01-01,20.081147540983608,Nebraska,41.5,100.0
NE,1921-01-01,19.092328767123288,Nebraska,41.5,100.0
NE,1922-01-01,18.72931506849315,Nebraska,41.5,100.0
NE,1923-01-01,20.873424657534247,Nebraska,41.5,100.0
NE,1924-01-01,17.9224043715847,Nebraska,41.5,100.0
NE,1925-01-01,19.375890410958903,Nebraska,41.5,100.0
NE,1926-01-01,21.32191780821918,Nebraska,41.5,100.0
NE,1927-01-01,18.519726027397258,Nebraska,41.5,100.0
NE,1928-01-01,18.01584699453552,Nebraska,41.5,100.0
NE,1929-01-01,21.295068493150684,Nebraska,41.5,100.0
NE,1930-01-01,19.853972602739727,Nebraska,41.5,100.0
NE,1931-01-01,18.796438356164384,Nebraska,41.5,100.0
NE,1932-01-01,19.292349726775956,Nebraska,41.5,100.0
NE,1933-01-01,16.876164383561644,Nebraska,41.5,100.0
NE,1934-01-01,14.490958904109588,Nebraska,41.5,100.0
NE,1935-01-01,17.924383561643836,Nebraska,41.5,100.0
NE,1936-01-01,14.505737704918033,Nebraska,41.5,100.0
NE,1937-01-01,17.156712328767124,Nebraska,41.5,100.0
NE,1938-01-01,18.76931506849315,Nebraska,41.5,100.0
NE,1939-01-01,15.39041095890411,Nebraska,41.5,100.0
NE,1940-01-01,17.44344262295082,Nebraska,41.5,100.0
