state_code,date,value,state_name,latitude,longitude
NC,1947-01-01,27.515890410958903,North-Carolina,35.782169,-80.793457
NC,1948-01-01,27.9275956284153,North-Carolina,35.782169,-80.793457
NC,1949-01-01,27.87178082191781,North-Carolina,35.782169,-80.793457
NC,1950-01-01,27.481643835616435,North-Carolina,35.782169,-80.793457
NC,1951-01-01,27.79068493150685,North-Carolina,35.782169,-80.793457
NC,1952-01-01,27.92021857923497,North-Carolina,35.782169,-80.793457
NC,1953-01-01,28.10082191780822,North-Carolina,35.782169,-80.793457
NC,1954-01-01,28.08849315068493,North-Carolina,35.782169,-80.793457
NC,1955-01-01,27.58739726027397,North-Carolina,35.782169,-80.793457
NC,1956-01-01,27.83251366120219,North-Carolina,35.782169,-80.793457
NC,1957-01-01,27.345479452054796,North-Carolina,35.782169,-80.793457
NC,1958-01-01,26.031232876712327,North-Carolina,35.782169,-80.793457
NC,1959-01-01,27.323561643835617,North-Carolina,35.782169,-80.793457
NC,1960-01-01,26.333333333333332,North-Carolina,35.782169,-80.793457
NC,1961-01-01,26.761369863013698,North-Carolina,35.782169,-80.793457
NC,1962-01-01,26.778630136986305,North-Carolina,35.782169,-80.793457
NC,1963-01-01,26.890958904109592,North-Carolina,35.782169,-80.793457
NC,1964-01-01,27.045081967213115,North-Carolina,35.782169,-80.793457
NC,1965-01-01,27.075616438356164,North-Carolina,35.782169,-80.793457
NC,1966-01-01,26.556164383561644,North-Carolina,35.782169,-80.793457
NC,1967-01-01,26.841917808219176,North-Carolina,35.782169,-80.793457
NC,1968-01-01,27.050819672131148,North-Carolina,35.782169,-80.793457
NC,1969-01-01,26.330684931506852,North-Carolina,35.782169,-80.793457
NC,1970-01-01,27.325205479452055,North-Carolina,35.782169,-80.793457
NC,1971-01-01,27.1586301369863,North-Carolina,35.782169,-80.793457
NC,1972-01-01,27.176502732240436,North-Carolina,35.782169,-80.793457
NC,1973-01-01,27.10794520547945,North-Carolina,35.782169,-80.793457
NC,1974-01-01,27.65068493150685,North-Carolina,35.782169,-80.793457
NC,1975-01-01,27.762739726027398,North-Carolina,35.782169,-80.793457
NC,1976-01-01,26.911748633879782,North-Carolina,35.782169,-80.793457
NC,1977-01-01,27.127945205479453,North-Carolina,35.782169,-80.793457
NC,1978-01-01,26.604657534246577,North-Carolina,35.782169,-80.793457
NC,1979-01-01,26.66328767123288,North-Carolina,35.782169,-80.793457
NC,1980-01-01,26.77814207650273,North-Carolina,35.782169,-80.793457
NC,1981-01-01,26.704383561643837,North-Carolina,35.782169,-80.793457
NC,1982-01-01,27.202465753424658,North-Carolina,35.782169,-80.793457
NC,1983-01-01,26.871506849315068,North-Carolina,35.782169,-80.793457
NC,1984-01-01,27.275683060109287,North-Carolina,35.782169,-80.793457
NC,1985-01-01,27.812328767123287,North-Carolina,35.782169,-80.793457
NC,1986-01-01,28.034520547945206,North-Carolina,35.782169,-80.793457
NC,1987-01-01,27.561917808219178,North-Carolina,35.782169,-80.793457
NC,1988-01-01,27.238524590163934,North-Carolina,35.782169,-80.793457
NC,1989-01-01,27.78986301369863,North-Carolina,35.782169,-80.793457
NC,1990-01-01,29.07945205479452,North-Carolina,35.782169,-80.793457
NC,1991-01-01,28.173698630136986,North-Carolina,35.782169,-80.793457
NC,1992-01-01,26.872404371584697,North-Carolina,35.782169,-80.793457
NC,1993-01-01,27.543561643835616,North-Carolina,35.782169,-80.793457
NC,1994-01-01,27.43643835616438,North-Carolina,35.782169,-80.793457
NC,1995-01-01,27.036438356164382,North-Carolina,35.782169,-80.793457
NC,1996-01-01,27.33497267759563,North-Carolina,35.782169,-80.793457
NC,1997-01-01,27.80986301369863,North-Carolina,35.782169,-80.793457
NC,1998-01-01,28.44876712328767,North-Carolina,35.782169,-80.793457
NC,1999-01-01,28.314794520547945,North-Carolina,35.782169,-80.793457
NC,2000-01-01,27.74262295081967,North-Carolina,35.782169,-80.793457
NC,2001-01-01,28.50191780821918,North-Carolina,35.782169,-80.793457
NC,2002-01-01,29.15753424657534,North-Carolina,35.782169,-80.793457
NC,2003-01-01,28.3413698630137,North-Carolina,35.782169,-80.793457
NC,2004-01-01,28.738524590163934,North-Carolina,35.782169,-80.793457
NC,2005-01-01,28.52712328767123,North-Carolina,35.782169,-80.793457
NC,2006-01-01,29.259726027397257,North-Carolina,35.782169,-80.793457
NC,2007-01-01,29.82712328767123,North-Carolina,35.782169,-80.793457
NC,2008-01-01,29.647814207650274,North-Carolina,35.782169,-80.793457
NC,2009-01-01,28.115068493150684,North-Carolina,35.782169,-80.793457
NC,2010-01-01,28.473424657534245,North-Carolina,35.782169,-80.793457
NC,2011-01-01,29.346301369863014,North-Carolina,35.782169,-80.793457
NC,2012-01-01,28.895355191256833,North-Carolina,35.782169,-80.793457
NC,2013-01-01,27.664383561643834,North-Carolina,35.782169,-80.793457
NC,2014-01-01,28.1827397260274,North-Carolina,35.782169,-80.793457
NC,2015-01-01,28.99150684931507,North-Carolina,35.782169,-80.793457
NC,2016-01-01,29.159562841530054,North-Carolina,35.782169,-80.793457
NC,2017-01-01,29.125753424657532,North-Carolina,35.782169,-80.793457
NC,2018-01-01,28.343013698630138,North-Carolina,35.782169,-80.793457
NC,2019-01-01,29.126027397260273,North-Carolina,35.782169,-80.793457
NC,2020-01-01,28.32978142076503,North-Carolina,35.782169,-80.793457
NC,2021-01-01,28.52109589041096,North-Carolina,35.782169,-80.793457
NC,2022-01-01,29.659192825112108,North-Carolina,35.782169,-80.793457
ND,1905-01-01,19.172054794520548,North-Dakota,47.650589,-100.437012
ND,1906-01-01,19.882191780821916,North-Dakota,47.650589,-100.437012
ND,1907-01-01,19.27972602739726,North-Dakota,47.650589,-100.437012
ND,1908-01-01,20.29016393442623,North-Dakota,47.650589,-100.437012
ND,1909-01-01,18.84,North-Dakota,47.650589,-100.437012
ND,1910-01-01,21.36876712328767,North-Dakota,47.650589,-100.437012
ND,1911-01-01,20.26082191780822,North-Dakota,47.650589,-100.437012
ND,1912-01-01,20.073497267759564,North-Dakota,47.650589,-100.437012
ND,1913-01-01,20.811232876712328,North-Dakota,47.650589,-100.437012
